site_info_id,ID,profile,X_coord,Y_coord,land_cover_id,climate_id,geology_id,topo_feature_id,sampling_date,districts_id,district
275,3163,119_66,18.71714093214,-14.54810102649,,,,,,,
276,2115,119_69,14.00530147552,-12.50332069397,,,,,,,Benguela
277,138,119C_60,14.76618003845,-5.97930049896,,,,,,,Uige e Zaire
282,1829,11C_64,20.90177154541,-11.76790428162,,,,,,,Moxico
283,1553,11C_65,20.11886978149,-11.07420825958,,,,,,,Lunda Sul
286,369,12_60,15.7935962677,-7.20350074768,,,,,,,Uige e Zaire
287,1564,12_61,14.93023681641,-11.09789562225,,,,,,,Cuanza Sul
289,1096,12_65,21.40182685852,-9.67388725281,,,,,,,Lunda Sul
290,3183,12_66,18.482324046,-14.63234209309,,,,,,,
291,889,12_69,14.34951305389,-9.28300285339,,,,,,,Cuanza Norte
292,895,12_70,15.0131778717,-9.28613948822,,,,,,,Cuanza Norte
300,2546,120_62,17.13909721375,-14.07454586029,,,,,,,Bie
302,492,120_65,21.31497573853,-7.73266601563,,,,,,,Lunda Norte
303,3164,120_66,18.82213704413,-14.469964385,,,,,,,
314,2562,121_62,17.14219856262,-14.17989253998,,,,,,,Bie
316,3165,121_66,18.91370342088,-14.43455871933,,,,,,,
317,2101,121_69,14.06990528107,-12.46389579773,,,,,,,Benguela
320,1170,121C_62,14.81187534332,-9.84226799011,,,,,,,Cuanza Sul
323,2783,122_54,13.76147270203,-15.30300426483,,,,,,,Huila
325,2316,122_56,16.444480896,-13.06893444061,,,,,,,Huambo
329,2478,122_64,21.00391769409,-13.60669898987,,,,,,,Moxico
332,649,122_70,15.16270256042,-8.72391796112,,,,,,,Cuanza Norte
333,1131,122C_62,14.80885982513,-9.74746227264,,,,,,,Cuanza Sul
336,2329,123_57,14.31585121155,-13.12834072113,,,,,,,Benguela
338,509,123_60,15.30167484283,-7.87555789948,,,,,,,Uige e Zaire
339,2419,123_62,16.83828735352,-13.41316413879,,,,,,,Bie
341,3224,123_66,18.35165656011,-14.79566396984,,,,,,,
343,2063,123_69,14.54911708832,-12.36952972412,,,,,,,Benguela
345,173,123C_60,14.41306400299,-6.15806770325,,,,,,,
346,1147,123C_62,14.79555225372,-9.78420257568,,,,,,,Cuanza Sul
348,1101,123C_65,20.31648826599,-9.67886924744,,,,,,,Lunda Sul
349,2214,124_46,15.84492492676,-12.74021053314,,,,,,,Huambo
351,2317,124_57,14.2747335434,-13.07458496094,,,,,,,Benguela
354,2405,124_62,16.9352684021,-13.35153198242,,,,,,,Bie
356,3223,124_66,18.29930323716,-14.88270136924,,,,,,,
357,1186,124_68,14.00601577759,-9.90527439117,,,,,,,Bengo
360,1141,124C_62,14.70768547058,-9.77502155304,,,,,,,Cuanza Sul
363,2145,125_56,16.29299736023,-12.59339427948,,,,,,,Huambo
366,1643,125_61,15.78309345245,-11.28262805939,,,,,,,Bie
368,536,125_65,21.66115188599,-8.16038894653,,,,,,,Lunda Norte
369,3235,125_66,18.62978358827,-15.66931004655,,,,,,,
371,194,125C_60,14.34066486359,-6.22239351273,,,,,,,Uige e Zaire
373,1833,125C_64,23.63141822815,-11.77270889282,,,,,,,Moxico
377,3234,126_66,18.57612143225,-15.56329456758,,,,,,,
378,1928,126_69,14.14453220367,-12.04903507233,,,,,,,Benguela
385,2444,127_62,16.78038787842,-13.50417232513,,,,,,,Bie
387,479,127_65,21.38041305542,-7.6728811264,,,,,,,Lunda Norte
391,1139,127C_62,14.92684078217,-9.76960754395,,,,,,,Cuanza Sul
394,2148,128_56,16.2158870697,-12.60904407501,,,,,,,Huambo
398,3232,128_66,18.49497378168,-15.41932292947,,,,,,,
399,1268,128_68,14.16831207275,-10.12704467773,,,,,,,Bengo
400,2005,128_69,14.18110942841,-12.23641777039,,,,,,,Benguela
401,638,128_70,15.27692985535,-8.65378284454,,,,,,,Cuanza Norte
405,1215,128C_62,14.83818912506,-9.98775100708,,,,,,,Cuanza Sul
409,2179,129_56,16.19443893433,-12.66310119629,,,,,,,Huambo
411,2275,129_62,16.73817634583,-12.95666503906,,,,,,,Bie
413,3231,129_66,18.40597313267,-15.30741770166,,,,,,,
414,678,129_70,15.38282394409,-8.83739376068,,,,,,,Cuanza Norte
416,1931,129C_64,23.3275718689,-12.05455970764,,,,,,,Moxico
418,317,12C_60,15.2186422348,-7.00586652756,,,,,,,Uige e Zaire
420,1580,12C_65,20.01928329468,-11.12708568573,,,,,,,Lunda Sul
422,2707,13_57,12.19497776031,-15.01314544678,,,,,,,Namibe
424,1583,13_61,14.89524459839,-11.13526821136,,,,,,,Cuanza Sul
427,1031,13_68,14.42370319366,-9.54667282104,,,,,,,Cuanza Norte
430,2031,130_56,16.18534660339,-12.30137729645,,,,,,,Huambo
433,512,130_60,15.50702190399,-7.88611936569,,,,,,,Uige e Zaire
435,2266,130_62,16.72174835205,-12.93667030334,,,,,,,Bie
438,3230,130_66,18.33791381283,-15.28385870634,,,,,,,
440,1982,130_69,14.25432777405,-12.19268798828,,,,,,,Benguela
441,672,130_70,15.46283912659,-8.80771350861,,,,,,,Cuanza Norte
443,142,130C_60,13.87181186676,-5.99248075485,,,,,,,Uige e Zaire
448,2019,131_56,16.24105644226,-12.27027797699,,,,,,,Huambo
450,516,131_60,15.58895683289,-7.90817975998,,,,,,,Uige e Zaire
452,3229,131_66,18.26134707802,-15.26618945984,,,,,,,
455,1925,131C_64,23.24531364441,-12.03160667419,,,,,,,Moxico
456,2166,132_46,15.74398040771,-12.64462566376,,,,,,,Huambo
460,2320,132_62,16.90752029419,-13.07946205139,,,,,,,Bie
462,2506,132_64,21.24289512634,-13.80401325226,,,,,,,Moxico
463,3228,132_66,18.1828170936,-15.24197604798,,,,,,,
464,127,132C_60,13.97201728821,-5.948782444,,,,,,,Uige e Zaire
465,1910,132C_64,23.19801330566,-11.99177932739,,,,,,,Moxico
470,1600,133_61,15.99457836151,-11.16633796692,,,,,,,Bie
472,2500,133_64,21.15643310547,-13.78470039368,,,,,,,Moxico
473,3227,133_66,18.12195635567,-15.2459025472,,,,,,,
475,2178,133_69,14.03490352631,-12.65876960754,,,,,,,Benguela
476,133,133C_60,14.04255771637,-5.9651517868,,,,,,,Uige e Zaire
477,1194,133C_62,15.08032226563,-9.92704582214,,,,,,,Cuanza Sul
480,2109,134_46,15.69234085083,-12.48726558685,,,,,,,Huambo
481,2840,134_54,13.64627552032,-16.02968406677,,,,,,,Huila
482,2499,134_55BA,16.03869819641,-13.78183174133,,,,,,,Huila
486,2288,134_62,16.92333602905,-12.9888010025,,,,,,,Bie
